player_id,league_id,team_id,gp,gs,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,stl,blk,tov,pf,pts
77082,00,0,53,,1020,101,316,0.31962,,,,68,95,0.715789,,,149,157,,,,80,270
77088,00,0,5,,,3,19,0.157894,,,,7,13,0.538461,,,,2,,,,14,13
77089,00,0,27,,1024,118,332,0.355421,,,,80,121,0.661157,,,237,70,,,,100,316
77090,00,0,19,,139,12,32,0.375,,,,11,18,0.611111,,,16,13,,,,22,35
77092,00,0,43,31,721,76,151,0.503311,1,4,0.25,48,67,0.716417,50,82,132,59,17,15,49,126,201
77093,00,0,54,,1251,139,291,0.477663,,,,76,131,0.580152,,,442,101,,,,179,354
77096,00,0,4,0,47,5,22,0.227272,0,0,0,5,6,0.833333,4,4,8,5,2,0,3,7,15
77097,00,0,53,20,1395,402,810,0.496296,2,4,,223,269,0.828996,111,282,393,145,42,24,93,157,1029
77103,00,0,56,,1692,216,555,0.389189,,,,113,152,0.743421,,,508,92,,,,186,545
77106,00,0,67,,1223,200,437,0.457665,,,,115,147,0.782312,26,69,284,63,18,8,4,208,515
77114,00,0,2,0,21,5,13,0.384615,0,1,0,6,6,1,1,2,3,4,1,0,1,4,16
77116,00,0,4,,,1,9,0.111111,,,,2,4,0.5,,,,2,,,,6,4
77123,00,0,30,,,66,230,0.286956,,,,49,67,0.731343,,,7,21,,,,73,181
77125,00,0,14,,,32,74,0.432432,,,,41,46,0.891304,,,,17,,,,56,105
77130,00,0,20,11,382,53,125,0.424,0,2,0,24,33,0.727272,20,28,48,29,12,5,21,46,130
77131,00,0,12,,233,35,89,0.393258,,,,30,56,0.535714,,,55,22,,,,37,100
77132,00,0,29,,253,77,201,0.383084,,,,124,165,0.751515,,,175,82,,,,137,278
77133,00,0,85,,1723,321,806,0.398263,,,,80,107,0.747663,71,126,207,142,88,10,37,201,722
77134,00,0,13,4,246,37,91,0.406593,0,0,0,37,59,0.627118,23,34,57,6,4,2,20,40,111
77135,00,0,17,0,60,11,20,0.55,0,2,0,2,2,1,4,4,8,3,3,0,2,12,24
77136,00,0,66,9,1109,107,230,0.465217,0,1,,56,92,0.608695,104,134,238,26,33,52,52,139,270
77139,00,0,9,,70,28,55,,,,,14,20,0.7,,,13,14,,,,41,70
77141,00,0,180,117,6886,1167,2661,0.438556,26,110,,756,943,0.801696,262,519,781,1006,247,113,480,575,3116
77142,00,0,190,186,7284,1291,2552,0.505877,51,212,0.240566,1068,1274,0.838304,349,1116,1465,2346,358,64,696,524,3701
77144,00,0,37,3,885,174,359,0.484679,3,11,,91,117,0.777777,20,56,76,150,31,6,58,79,442
77145,00,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77146,00,0,54,11,801,102,257,0.396887,8,29,0.275862,78,91,0.857142,20,43,63,126,31,0,60,87,290
77147,00,0,11,,35,7,13,0.538461,,,,1,2,0.5,,,11,2,,,,9,15
77148,00,0,7,0,47,10,16,0.625,1,1,1,0,0,0,4,7,11,1,0,0,3,3,21
77149,00,0,59,9,1041,103,187,0.550802,0,0,,42,68,0.617647,136,211,361,55,34,101,15,165,248
77150,00,0,34,,1125,177,446,0.39686,,,,98,129,0.759689,,,330,76,,,,110,452
77152,00,0,73,0,2002,295,656,0.449695,0,1,,121,173,0.699421,133,226,359,275,43,12,184,195,711
77154,00,0,2,0,11,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,1,1,0
77160,00,0,54,31,1996,471,964,0.488589,3,13,,218,311,0.700964,173,254,427,198,56,45,111,156,1163
77161,00,0,8,,77,11,34,0.323529,,,,7,8,0.875,,,30,5,,,,13,29
77162,00,0,16,,209,33,77,0.428571,0,1,,12,12,1,13,18,31,10,10,6,2,21,78
77163,00,0,19,0,273,37,81,0.45679,0,0,0,26,33,0.787878,16,23,39,19,5,6,17,34,100
77164,00,0,2,,4,1,1,1,,,,0,0,0,,,2,0,,,,0,2
77167,00,0,116,3,2671,578,1275,0.453333,17,62,0.274193,214,284,0.753521,167,197,364,306,65,22,142,234,1387
77168,00,0,22,1,559,109,234,0.465811,0,4,,84,101,0.831683,55,74,129,40,24,13,37,74,302
77169,00,0,23,,702,121,310,0.390322,,,,102,139,0.733812,,,257,75,,,,76,344
77170,00,0,3,0,19,6,11,0.545454,0,0,0,1,1,1,2,4,6,1,1,1,0,5,13
77171,00,0,1,0,,0,,,,,,0,0,0,,,,,,,,,0
77172,00,0,13,,112,8,22,0.363636,,,,8,8,1,,,53,15,,,,21,24
77173,00,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77175,00,0,119,30,3466,322,665,0.48421,0,4,,170,224,0.758928,267,732,999,147,51,223,157,426,814
77178,00,0,4,0,36,3,6,0.5,0,0,0,6,6,1,1,3,4,3,0,3,3,4,12
77182,00,0,27,0,541,69,153,0.45098,0,0,,43,51,0.843137,39,95,134,29,15,10,27,67,181
77184,00,0,15,0,111,37,80,0.4625,0,3,0,26,41,0.634146,25,36,61,20,8,14,20,50,100
77186,00,0,18,,371,51,109,0.467889,,,,28,32,0.875,7,32,39,31,26,1,,36,130
77187,00,0,5,,10,3,6,0.5,,,,0,0,0,,,4,0,,,,2,6
77188,00,0,105,,2499,241,656,0.367378,,,,186,269,0.691449,,,320,396,,,,335,668
77189,00,0,19,0,162,22,40,0.55,0,0,0,8,14,0.571428,15,25,40,9,3,4,6,23,52
77191,00,0,5,0,73,8,11,0.727272,0,0,0,1,6,0.166666,5,12,17,4,1,4,7,18,17
77193,00,0,125,31,3431,553,1034,0.534816,0,3,,347,429,0.808857,219,395,614,284,132,156,187,400,1453
77194,00,0,19,,105,15,32,0.46875,,,,6,9,0.666666,8,15,23,9,4,4,,24,36
77195,00,0,7,,84,8,28,0.285714,,,,17,20,0.85,,,5,7,,,,9,33
77196,00,0,154,,4654,1149,2571,0.446907,,,,611,753,0.81142,,,718,358,,,,391,2909
77198,00,0,70,,1761,333,821,0.405602,,,,167,215,0.776744,0,1,166,202,0,0,,234,833
77199,00,0,6,,8,23,76,0.302631,,,,29,34,0.852941,,,0,22,,,,28,75
77200,00,0,5,,25,5,12,0.416666,,,,7,11,0.636363,,,4,2,,,,5,17
77202,00,0,16,,287,66,158,0.417721,,,,25,29,0.862068,,,37,43,,,,43,157
77205,00,0,7,0,93,15,40,0.375,0,1,,8,9,0.888888,6,9,15,23,10,3,7,6,38
77210,00,0,16,,243,36,99,0.363636,,,,33,42,0.785714,,,51,14,,,,34,105
77211,00,0,6,,,3,7,0.428571,,,,1,1,1,,,,0,,,,4,7
77212,00,0,19,,194,59,148,0.398648,,,,59,89,0.662921,,,58,23,,,,75,177
77215,00,0,7,,10,4,8,0.5,1,3,0.333333,0,0,0,3,1,4,0,1,0,0,0,9
77217,00,0,8,,,2,0,,,,,0,0,0,,,,0,,,,2,4
77218,00,0,21,,232,32,84,0.380952,,,,29,45,0.644444,,,36,24,,,,48,93
77219,00,0,15,,235,32,79,0.405063,,,,39,60,0.65,,,63,11,,,,49,103
77221,00,0,23,,,54,111,,,,,44,56,0.785714,,,,10,,,,47,152
77223,00,0,1,,1,0,0,0,,,,0,0,0,0,0,0,0,0,0,,0,0
77226,00,0,11,,,9,42,0.214285,,,,8,11,0.727272,,,,13,,,,20,26
77227,00,0,5,,24,2,6,0.333333,,,,2,5,0.4,1,0,7,6,0,0,,5,6
77228,00,0,9,,,10,45,0.222222,,,,2,6,0.333333,,,,0,,,,14,22
77233,00,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77235,00,0,45,12,860,92,197,0.467005,0,2,0,75,94,0.797872,95,151,246,105,39,24,69,133,259
77239,00,0,5,0,6,2,7,0.285714,0,0,0,4,4,1,4,5,9,2,1,0,2,6,8
77240,00,0,1,,1,0,2,0,,,,0,0,0,0,1,1,1,0,0,,0,0
77243,00,0,6,,35,5,10,0.5,,,,2,2,1,4,8,12,0,0,0,,6,12
77246,00,0,31,,1031,218,508,0.429133,0,1,,65,93,0.698924,99,171,270,82,34,5,58,84,501
77247,00,0,41,,761,89,224,0.397321,,,,106,153,0.69281,,,116,60,,,,103,284
77248,00,0,76,,2275,370,959,0.385818,,,,193,281,0.686832,,,827,152,,,,173,933
77249,00,0,11,,94,30,56,,,,,32,54,0.592592,,,40,19,,,,47,92
77251,00,0,2,0,12,0,2,0,0,0,0,2,2,1,0,1,1,0,0,0,1,1,2
77256,00,0,1,,2,1,3,0.333333,,,,0,0,0,,,0,1,,,,0,2
77257,00,0,2,,4,1,1,1,,,,2,3,0.666666,,,0,0,,,,1,4
77259,00,0,14,,237,28,67,0.41791,,,,15,27,0.555555,,,83,6,,,,21,71
77260,00,0,3,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0
77263,00,0,21,10,556,135,298,0.45302,3,9,0.333333,54,74,0.729729,44,66,110,49,26,8,47,81,327
77264,00,0,28,25,867,269,481,0.559251,1,4,,148,203,0.729064,45,76,121,65,24,6,62,94,687
77268,00,0,39,,1327,142,382,0.371727,,,,144,212,0.679245,,,149,180,,,,113,428
77270,00,0,73,,1452,246,564,0.43617,,,,110,151,0.728476,,,246,182,,,,196,602
77273,00,0,23,0,788,137,281,0.487544,0,1,0,80,111,0.72072,69,122,191,35,21,13,44,73,354
77278,00,0,3,,,2,0,,,,,1,6,0.166666,,,,0,,,,8,5
77280,00,0,8,0,23,1,2,0.5,0,0,0,0,4,0,2,4,6,0,0,2,0,7,2
77283,00,0,2,,,0,3,0,,,,1,1,1,,,,3,,,,1,1
77284,00,0,6,,,2,9,0.222222,,,,2,3,0.666666,,,,1,,,,3,6
77285,00,0,4,,,3,6,,,,,5,5,1,,,3,3,,,,10,11
77289,00,0,6,,48,6,20,0.3,,,,4,8,0.5,9,10,19,1,1,4,3,9,16
77290,00,0,10,0,153,32,69,0.463768,0,4,0,7,10,0.7,11,10,21,10,3,0,9,9,71
77291,00,0,14,,,50,129,0.387596,,,,30,48,0.625,,,,23,,,,57,130
77294,00,0,10,0,109,9,23,0.391304,1,5,0.2,2,2,1,3,11,14,11,1,0,9,18,21
77295,00,0,13,,358,72,163,0.441717,,,,35,45,0.777777,1,3,85,26,1,0,,35,179
77296,00,0,8,,,26,107,0.24299,,,,16,28,0.571428,,,,14,,,,36,68
77297,00,0,10,,263,31,103,0.30097,,,,14,19,0.736842,,,25,38,,,,35,76
77300,00,0,10,0,57,9,22,0.40909,0,0,0,9,17,0.529411,2,16,18,4,1,1,3,11,27
77301,00,0,2,0,4,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0
77302,00,0,6,,29,2,3,0.666666,,,,2,3,0.666666,1,9,10,5,1,0,,4,6
77305,00,0,25,,126,15,25,0.6,,,,9,11,0.818181,9,8,17,2,0,1,,18,39
77308,00,0,28,0,378,50,93,0.537634,0,0,,29,41,0.707317,25,53,78,24,12,9,18,64,129
77311,00,0,62,,1129,127,341,0.372434,,,,75,96,0.78125,,,348,53,,,,211,329
77313,00,0,1,,1,0,1,0,,,,0,0,0,,,0,0,,,,1,0
77314,00,0,2,,4,1,1,1,,,,0,0,0,0,0,0,0,0,0,,3,2
77316,00,0,50,,614,110,239,0.460251,,,,65,84,0.773809,24,47,148,24,1,4,,85,285
77319,00,0,3,,,4,14,0.285714,,,,1,5,0.2,,,5,6,,,,7,9
77322,00,0,3,,,3,10,0.3,,,,2,2,1,,,,0,,,,12,8
77323,00,0,23,,615,91,195,0.466666,0,1,,30,53,0.566037,61,115,176,27,7,21,3,95,212
77324,00,0,68,0,1215,202,426,0.474178,0,1,,120,185,0.648648,121,200,321,44,13,15,66,164,524
77325,00,0,11,,57,8,18,0.444444,,,,5,7,0.714285,3,13,16,4,3,0,,7,21
77326,00,0,29,,1074,107,267,0.400749,1,4,,59,76,0.776315,68,219,287,144,56,44,66,113,274
77327,00,0,5,,47,7,21,0.333333,,,,6,7,0.857142,,,6,4,,,,6,20
77328,00,0,23,,240,27,65,0.415384,0,0,,14,18,0.777777,22,36,58,19,2,2,16,37,68
77330,00,0,10,,109,12,41,0.292682,,,,9,10,0.9,0,9,9,14,3,0,,12,33
77331,00,0,28,0,250,30,75,0.4,0,4,,8,10,0.8,25,35,60,11,8,6,6,35,68
77332,00,0,12,0,78,13,32,0.40625,1,3,0.333333,1,2,0.5,3,1,4,8,1,0,6,10,28
77334,00,0,41,0,388,42,114,0.368421,0,2,0,12,20,0.6,65,86,151,7,4,4,21,77,96
77335,00,0,4,2,35,2,10,0.2,0,1,0,3,4,0.75,1,6,7,4,0,0,2,8,7
77338,00,0,13,,435,58,128,0.453125,,,,49,59,0.830508,10,19,50,24,2,0,,41,165
77339,00,0,9,,78,11,35,0.314285,,,,8,12,0.666666,,,15,5,,,,14,30
77340,00,0,93,,3188,467,1152,0.405381,,,,410,546,0.750915,,,779,194,,,,366,1344
77342,00,0,5,,27,1,5,0.2,,,,5,6,0.833333,,,5,1,,,,9,7
77346,00,0,2,,,1,5,0.2,,,,2,2,1,,,1,1,,,,2,4
77347,00,0,20,,249,50,145,0.344827,,,,55,74,0.743243,,,41,16,,,,74,155
77351,00,0,2,,5,1,2,0.5,,,,0,0,0,1,1,2,0,0,0,,1,2
77353,00,0,63,13,1072,138,377,0.366047,13,44,0.295454,113,131,0.862595,18,62,80,203,58,8,74,109,402
77356,00,0,3,,6,0,0,0,0,0,0,2,2,1,0,1,1,0,0,0,3,2,2
77357,00,0,51,,1398,146,368,0.396739,,,,68,116,0.586206,4,12,519,61,0,1,,157,360
77358,00,0,2,0,6,0,3,0,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0
77359,00,0,21,,262,48,110,0.436363,,,,38,54,0.703703,,,58,19,,,,32,134
77364,00,0,2,,41,5,16,0.3125,,,,2,2,1,2,4,6,3,4,0,4,7,12
77365,00,0,11,,25,13,22,0.590909,,,,1,4,0.25,1,2,7,3,3,1,,1,27
77366,00,0,2,,,1,7,0.142857,,,,1,1,1,,,0,2,,,,3,3
77367,00,0,3,,,4,18,0.222222,,,,1,1,1,,,,0,,,,4,9
77369,00,0,1,,2,0,1,0,,,,0,0,0,,,0,2,,,,1,0
77370,00,0,2,0,5,2,2,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,4
77371,00,0,34,,924,130,364,0.357142,,,,74,98,0.755102,,,90,165,,,,77,334
77372,00,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0
77373,00,0,14,0,96,13,33,0.393939,0,1,0,12,16,0.75,7,7,14,13,2,0,9,11,38
77375,00,0,9,,,13,37,0.351351,,,,5,5,1,,,,13,,,,11,31
77376,00,0,48,33,1345,227,548,0.414233,18,44,0.40909,124,160,0.775,85,191,276,297,89,9,81,118,596
77377,00,0,82,0,1047,120,239,0.502092,2,4,0.5,70,105,0.666666,103,130,233,33,27,37,42,162,312
77379,00,0,3,,,15,35,0.428571,,,,7,10,0.7,,,,3,,,,13,37
77380,00,0,3,,9,4,9,0.444444,,,,0,0,0,,,4,0,,,,1,8
77381,00,0,11,,,23,95,0.242105,,,,22,30,0.733333,,,,6,,,,38,68
77383,00,0,10,0,17,2,6,0.333333,0,1,0,0,0,0,3,5,8,1,0,0,0,2,4
77384,00,0,42,30,1278,293,575,0.509565,2,15,0.133333,146,188,0.776595,54,121,175,109,51,19,57,110,734
77385,00,0,6,,63,13,31,0.419354,,,,1,3,0.333333,,,5,6,,,,12,27
77387,00,0,3,0,70,15,29,0.517241,0,1,0,14,19,0.736842,5,13,18,9,1,0,8,6,44
77388,00,0,2,,7,1,1,1,,,,0,0,0,0,0,0,0,0,0,,1,2
77392,00,0,4,,,8,19,0.421052,,,,4,7,0.571428,,,2,5,,,,13,20
77394,00,0,44,,1115,131,389,0.33676,,,,96,129,0.744186,,,254,82,,,,171,358
77395,00,0,25,25,763,154,318,0.484276,2,5,0.4,57,72,0.791666,49,46,95,111,23,14,57,59,367
77397,00,0,2,,21,2,10,0.2,,,,1,4,0.25,,,5,2,,,,12,5
77402,00,0,3,,10,2,9,0.222222,,,,1,1,1,,,1,0,,,,6,5
77403,00,0,10,,,34,123,0.276422,,,,39,52,0.75,,,,19,,,,36,107
77406,00,0,1,,4,3,3,1,,,,0,0,0,,,0,1,,,,1,6
77409,00,0,57,,997,136,420,0.323809,,,,48,79,0.607594,,,299,32,,,,219,320
77411,00,0,43,,1176,196,522,0.375478,,,,140,186,0.752688,,,107,116,,,,140,532
77412,00,0,47,,2061,441,1023,0.431085,,,,194,250,0.776,58,103,352,87,24,10,,144,1076
77413,00,0,7,,30,3,10,0.3,,,,2,3,0.666666,1,2,10,2,1,0,,4,8
77414,00,0,69,,1642,371,892,0.415919,,,,221,323,0.68421,,,557,89,,,,232,963
77416,00,0,7,,26,2,8,0.25,,,,2,3,0.666666,,,3,1,,,,4,6
77418,00,0,72,,2370,367,786,0.466921,,,,162,206,0.786407,6,16,717,214,4,0,,197,896
77419,00,0,45,16,1135,198,439,0.451025,18,69,,88,118,0.745762,20,76,96,219,52,6,39,80,502
77420,00,0,82,18,2369,472,975,0.484102,0,1,,215,289,0.743944,180,510,690,225,71,46,107,310,1159
77421,00,0,4,,17,0,5,0,,,,2,5,0.4,,,3,1,,,,3,2
77424,00,0,17,,136,10,30,0.333333,,,,11,14,0.785714,5,8,13,21,2,0,,8,31
77425,00,0,38,,269,75,219,0.342465,,,,79,87,,,,47,54,,,,115,229
77426,00,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
77427,00,0,3,,6,2,3,0.666666,,,,0,0,0,,,2,1,,,,1,4
77429,00,0,47,,1414,218,499,0.436873,,,,212,291,0.728522,,,321,138,,,,141,648
77435,00,0,5,3,30,15,32,0.46875,0,1,0,14,16,0.875,7,11,18,3,2,2,7,18,44
77436,00,0,13,,,45,113,0.39823,,,,40,54,0.74074,,,7,25,,,,23,130
77438,00,0,44,28,1186,169,363,0.465564,20,53,0.377358,44,53,0.830188,34,78,112,170,44,3,56,99,402
77443,00,0,18,,122,27,128,0.210937,,,,24,30,0.8,,,40,19,,,,63,78
77444,00,0,4,,45,3,14,0.214285,,,,3,5,0.6,,,7,2,,,,14,9
77449,00,0,94,89,3806,750,1566,0.478927,1,7,,576,756,0.761904,510,785,1295,136,84,151,215,244,2077
77454,00,0,6,,92,12,28,0.428571,,,,1,2,0.5,,,32,4,,,,13,25
77456,00,0,8,0,41,4,12,0.333333,0,1,0,10,12,0.833333,3,4,7,4,1,2,7,5,18
77459,00,0,26,,756,190,449,0.423162,2,6,,105,134,0.783582,0,8,95,98,3,0,9,74,487
77462,00,0,3,,,10,42,0.238095,,,,9,14,0.642857,,,,1,,,,12,29
77463,00,0,51,,1679,292,649,0.449922,,,,173,210,0.823809,10,27,283,120,9,1,,151,757
77467,00,0,5,,83,10,37,0.27027,,,,7,10,0.7,,,33,4,,,,2,27
77472,00,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77473,00,0,8,,,9,56,0.160714,,,,3,3,1,,,,2,,,,16,21
77476,00,0,6,0,63,13,34,0.382352,0,2,0,12,18,0.666666,4,6,10,10,0,2,6,13,38
77480,00,0,92,,2876,304,867,0.350634,,,,316,442,0.714932,,,270,354,,,,342,924
77482,00,0,13,,47,7,20,0.35,,,,7,15,0.466666,,,0,4,,,,23,21
77483,00,0,16,,49,11,17,0.647058,,,,1,5,0.2,,,15,2,,,,7,23
77484,00,0,38,7,346,68,141,0.482269,1,9,0.111111,36,45,0.8,3,15,18,66,14,2,43,43,173
77485,00,0,9,,,32,128,0.25,,,,18,26,0.692307,,,,4,,,,25,82
77487,00,0,102,42,2527,375,688,0.545058,0,2,0,366,471,0.77707,233,320,553,194,74,50,172,260,1116
77489,00,0,14,,126,14,42,0.333333,,,,13,17,0.764705,,,31,9,,,,12,41
77490,00,0,7,0,147,14,46,0.304347,0,0,,21,29,0.724137,13,12,25,13,10,2,6,16,49
77492,00,0,3,,41,1,5,0.2,,,,3,4,0.75,0,6,6,1,1,1,,6,5
77496,00,0,1,0,20,2,4,0.5,0,1,0,0,0,0,0,1,1,0,0,0,1,3,4
77498,00,0,94,0,2657,698,1423,0.490513,2,8,,320,442,0.723981,180,531,711,127,72,151,145,318,1718
77502,00,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
77505,00,0,17,,246,30,83,0.361445,,,,2,7,0.285714,,,29,20,,,,32,62
77506,00,0,27,,808,63,162,0.388888,,,,33,45,0.733333,,,96,132,,,,78,159
77510,00,0,25,,304,37,90,0.411111,,,,19,24,0.791666,12,24,36,50,21,2,21,36,93
77516,00,0,15,5,214,22,49,0.448979,0,1,0,15,18,0.833333,11,46,57,6,4,4,7,35,59
77518,00,0,4,0,38,4,6,0.666666,0,1,0,0,1,0,3,3,6,3,1,0,0,8,8
77524,00,0,10,0,85,3,21,0.142857,0,5,0,2,4,0.5,6,8,14,10,5,1,4,15,8
77525,00,0,19,,98,10,38,0.263157,,,,6,9,0.666666,2,12,14,6,2,0,,16,26
77527,00,0,15,0,35,2,8,0.25,0,0,0,5,8,0.625,4,6,10,4,0,0,2,8,9
77528,00,0,5,,32,4,9,0.444444,0,1,0,4,5,0.8,1,1,2,4,0,0,2,1,12
77529,00,0,2,,,0,3,0,,,,1,2,0.5,,,,2,,,,6,1
77530,00,0,68,13,834,201,400,0.5025,21,61,0.344262,63,103,0.61165,63,46,109,55,23,3,54,100,486
77531,00,0,5,,34,5,9,0.555555,,,,1,1,1,,,9,2,,,,9,11
77532,00,0,34,,1035,187,474,0.394514,0,0,,121,189,0.640211,97,230,327,118,41,11,43,143,495
77533,00,0,55,,1528,266,544,0.48897,,,,75,91,0.824175,2,15,102,123,7,1,,121,607
77536,00,0,24,,339,31,83,0.373493,,,,22,43,0.511627,,,28,30,,,,60,84
77537,00,0,63,,1436,179,437,0.40961,,,,163,275,0.592727,,,284,350,,,,187,521
77541,00,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77543,00,0,7,,71,8,29,0.275862,,,,4,5,0.8,,,9,3,,,,14,20
77546,00,0,23,,20,82,268,0.30597,,,,68,96,0.708333,,,16,25,,,,82,232
77547,00,0,19,3,244,59,118,0.5,0,2,,26,37,0.702702,13,16,29,60,10,0,27,31,144
77548,00,0,18,,239,34,91,0.373626,,,,30,38,0.789473,,,49,17,,,,31,98
77551,00,0,49,,1518,191,505,0.378217,,,,91,163,0.558282,,,149,203,,,,163,473
77553,00,0,26,0,391,58,132,0.439393,0,1,,23,29,0.793103,30,53,83,22,10,3,20,50,139
77554,00,0,72,,2722,497,1101,0.451407,,,,200,253,0.790513,54,91,377,137,36,7,7,169,1194
77555,00,0,9,,168,28,71,0.394366,,,,22,29,0.75862,,,39,9,,,,37,78
77556,00,0,6,,,4,21,0.190476,,,,6,9,0.666666,,,,9,,,,19,14
77558,00,0,8,0,16,5,9,0.555555,0,0,0,1,2,0.5,0,4,4,0,0,0,0,1,11
77559,00,0,13,,,12,41,0.292682,,,,9,12,0.75,,,35,9,,,,26,33
77561,00,0,12,,124,29,44,0.65909,,,,19,24,0.791666,9,19,28,2,3,2,,23,77
77562,00,0,5,,30,4,7,0.571428,,,,1,2,0.5,,,6,5,,,,6,9
77571,00,0,2,0,8,2,4,0.5,0,0,0,0,1,0,0,1,1,0,1,0,0,1,4
77572,00,0,3,,,12,29,0.413793,,,,2,4,0.5,,,14,3,,,,9,26
77573,00,0,25,,508,40,114,0.350877,,,,66,88,0.75,,,100,26,,,,73,146
77574,00,0,11,,,17,67,0.253731,,,,6,13,0.461538,,,,0,,,,6,40
77576,00,0,10,,55,8,26,0.307692,,,,2,6,0.333333,,,7,11,,,,4,18
77578,00,0,45,,779,66,145,0.455172,,,,37,66,0.560606,9,15,104,82,4,0,,85,169
77579,00,0,8,,150,19,55,0.345454,,,,13,16,0.8125,,,18,14,,,,11,51
77580,00,0,19,,290,62,119,0.521008,,,,43,55,0.781818,6,27,33,33,11,2,,40,167
77582,00,0,10,,199,24,49,0.489795,0,0,0,8,14,0.571428,12,19,31,5,5,7,9,31,56
77584,00,0,39,,1321,248,570,0.435087,,,,140,173,0.809248,,,344,78,,,,153,636
77586,00,0,19,,528,75,172,0.436046,0,3,,56,89,0.629213,45,78,123,51,17,17,40,65,206
77587,00,0,8,,,36,96,0.375,,,,25,42,0.595238,,,,4,,,,38,97
77588,00,0,8,0,122,18,37,0.486486,0,1,0,10,20,0.5,24,18,42,3,0,7,5,18,46
77590,00,0,11,,106,31,96,,,,,29,35,0.828571,,,48,6,,,,36,91
77593,00,0,85,,2103,396,999,0.396396,,,,349,446,0.782511,,,585,152,,,,397,1141
77596,00,0,20,,277,43,111,0.387387,,,,13,17,0.764705,,,35,16,,,,23,99
77599,00,0,2,,93,13,37,0.351351,,,,7,16,0.4375,,,36,5,,,,9,33
77605,00,0,1,,,0,0,0,,,,0,2,0,,,,0,,,,0,0
77609,00,0,19,0,77,10,22,0.454545,2,5,0.4,8,8,1,3,1,4,13,3,0,14,21,30
77615,00,0,35,31,888,273,544,0.501838,1,3,0.333333,99,130,0.761538,76,148,224,47,19,28,75,90,646
77618,00,0,89,0,1422,244,494,0.493927,1,2,,153,177,0.864406,90,158,248,137,65,13,53,143,642
77622,00,0,3,,,3,18,0.166666,,,,4,7,0.571428,,,0,7,,,,10,10
77623,00,0,69,0,805,89,183,0.486338,1,4,0.25,72,97,0.742268,59,148,207,33,26,23,39,166,251
77625,00,0,1,,10,0,2,0,,,,0,0,0,,,1,1,,,,1,0
77626,00,0,93,71,3101,491,1033,0.475314,17,58,0.293103,488,602,0.810631,189,280,469,317,106,36,224,285,1487
77627,00,0,20,,505,96,210,0.457142,,,,30,38,0.789473,18,24,42,93,23,1,22,62,222
77633,00,0,41,25,822,193,394,0.489847,10,32,0.3125,69,101,0.683168,41,91,132,344,70,13,74,121,465
77634,00,0,9,,53,8,20,0.4,,,,2,6,0.333333,,,17,2,,,,14,18
77639,00,0,14,,223,44,90,0.488888,,,,15,22,0.681818,,,62,16,,,,50,103
77641,00,0,4,,10,1,7,0.142857,,,,1,3,0.333333,,,5,0,,,,6,3
77646,00,0,3,,,14,40,0.35,,,,15,26,0.576923,,,,14,,,,8,43
77648,00,0,10,,65,5,15,0.333333,,,,1,7,0.142857,,,25,1,,,,27,11
77653,00,0,3,,6,2,3,0.666666,,,,1,3,0.333333,0,1,1,1,0,1,0,0,5
77654,00,0,15,0,73,10,22,0.454545,1,2,0.5,9,10,0.9,2,6,8,7,6,1,7,11,30
77658,00,0,17,,334,28,85,0.329411,,,,15,28,0.535714,,,68,27,,,,39,71
77662,00,0,83,,2255,462,1030,0.448543,,,,160,213,0.751173,19,20,304,259,12,2,,217,1084
77665,00,0,6,,,16,36,0.444444,,,,6,9,0.666666,,,,1,,,,10,38
77669,00,0,51,0,1660,388,817,0.474908,4,14,,165,177,0.932203,31,47,78,213,79,4,64,197,945
77675,00,0,6,,15,17,58,0.293103,,,,6,7,0.857142,,,14,10,,,,13,40
77676,00,0,17,,93,13,27,0.481481,,,,7,11,0.636363,,,33,1,,,,6,33
77677,00,0,25,,,77,306,0.251633,,,,44,59,0.745762,,,,16,,,,58,198
77685,00,0,68,61,2325,440,813,0.541205,0,1,0,190,256,0.742187,184,351,535,160,59,144,108,220,1070
77688,00,0,5,,64,8,27,0.296296,,,,8,10,0.8,6,5,11,0,0,4,7,10,24
77689,00,0,17,0,146,19,38,0.5,0,0,0,20,26,0.76923,16,24,40,1,1,2,8,27,58
77691,00,0,45,33,1307,320,636,0.503144,2,9,0.222222,184,250,0.736,97,229,326,109,27,12,91,100,826
